session_id,subject_id,trial_index,trial_id,label,label_trial_index,prepare_s,record_s,rest_s,expected_samples
S01_day4_clean3_20260714,S01,60,060_rest_60,rest,60,0.0,0.25,0.0,0
S01_day4_clean3_20260714,S01,61,061_rest_61,rest,61,0.0,0.17200000000593718,0.0,0
S01_day4_clean3_20260714,S01,62,062_rest_62,rest,62,0.0,0.17199999999138527,0.0,0
S01_day4_clean3_20260714,S01,63,063_rest_63,rest,63,0.0,0.17200000000593718,0.0,0
S01_day4_clean3_20260714,S01,64,064_rest_64,rest,64,0.0,0.15600000000267755,0.0,0
S01_day4_clean3_20260714,S01,65,065_rest_65,rest,65,0.0,0.15699999999196734,0.0,0
S01_day4_clean3_20260714,S01,66,066_rest_66,rest,66,0.0,0.25,0.0,0
S01_day4_clean3_20260714,S01,67,067_rest_67,rest,67,0.0,0.7350000000005821,0.0,0
S01_day4_clean3_20260714,S01,68,068_rest_68,rest,68,0.0,0.46899999999732245,0.0,0
S01_day4_clean3_20260714,S01,69,069_rest_69,rest,69,0.0,0.8600000000005821,0.0,0
S01_day4_clean3_20260714,S01,70,070_rest_70,rest,70,0.0,1.1720000000059372,0.0,0
S01_day4_clean3_20260714,S01,71,071_rest_71,rest,71,0.0,1.0159999999887077,0.0,0
S01_day4_clean3_20260714,S01,72,072_rest_72,rest,72,0.0,0.9689999999973224,0.0,0
S01_day4_clean3_20260714,S01,73,073_rest_73,rest,73,0.0,0.8430000000080327,0.0,0
S01_day4_clean3_20260714,S01,74,074_rest_74,rest,74,0.0,3.047000000005937,0.0,0
S01_day4_clean3_20260714,S01,75,075_rest_75,rest,75,0.0,1.0,0.0,0
S01_day4_clean3_20260714,S01,76,076_rest_76,rest,76,0.0,0.9850000000005821,0.0,0
S01_day4_clean3_20260714,S01,77,077_rest_77,rest,77,0.0,0.7180000000080327,0.0,0
S01_day4_clean3_20260714,S01,78,078_rest_78,rest,78,0.0,1.2970000000059372,0.0,0
S01_day4_clean3_20260714,S01,79,079_rest_79,rest,79,0.0,1.3910000000032596,0.0,0
S01_day4_clean3_20260714,S01,80,080_rest_80,rest,80,0.0,1.0,0.0,0
S01_day4_clean3_20260714,S01,81,081_rest_81,rest,81,0.0,0.7810000000026776,0.0,0
S01_day4_clean3_20260714,S01,82,082_rest_82,rest,82,0.0,0.8590000000112923,0.0,0
S01_day4_clean3_20260714,S01,83,083_rest_83,rest,83,0.0,1.0320000000065193,0.0,0
S01_day4_clean3_20260714,S01,84,084_rest_84,rest,84,0.0,0.3279999999940628,0.0,0
S01_day4_clean3_20260714,S01,85,085_rest_85,rest,85,0.0,0.34400000001187436,0.0,0
S01_day4_clean3_20260714,S01,86,086_rest_86,rest,86,0.0,0.2659999999887077,0.0,0
S01_day4_clean3_20260714,S01,87,087_11_01,11,1,0.0,3.1569999999919673,0.0,0
S01_day4_clean3_20260714,S01,88,088_rest_87,rest,87,0.0,1.139999999999418,0.0,0
S01_day4_clean3_20260714,S01,89,089_rest_88,rest,88,0.0,1.1720000000059372,0.0,0
S01_day4_clean3_20260714,S01,90,090_rest_89,rest,89,0.0,1.2969999999913853,0.0,0
S01_day4_clean3_20260714,S01,91,091_rest_90,rest,90,0.0,1.7659999999887077,0.0,0
S01_day4_clean3_20260714,S01,92,092_rest_91,rest,91,0.0,1.0779999999940628,0.0,0
S01_day4_clean3_20260714,S01,93,093_rest_92,rest,92,0.0,1.9060000000026776,0.0,0
S01_day4_clean3_20260714,S01,94,094_rest_93,rest,93,0.0,2.702999999994063,0.0,0
S01_day4_clean3_20260714,S01,95,095_rest_94,rest,94,0.0,1.5940000000118744,0.0,0
S01_day4_clean3_20260714,S01,96,096_rest_95,rest,95,0.0,1.2970000000059372,0.0,0
S01_day4_clean3_20260714,S01,97,097_rest_96,rest,96,0.0,2.1570000000065193,0.0,0
S01_day4_clean3_20260714,S01,98,098_rest_97,rest,97,0.0,1.9680000000080327,0.0,0
S01_day4_clean3_20260714,S01,99,099_rest_98,rest,98,0.0,1.4839999999967404,0.0,0
S01_day4_clean3_20260714,S01,100,100_rest_99,rest,99,0.0,1.6719999999913853,0.0,0
S01_day4_clean3_20260714,S01,101,101_rest_100,rest,100,0.0,2.1410000000032596,0.0,0
S01_day4_clean3_20260714,S01,102,102_rest_101,rest,101,0.0,1.937999999994645,0.0,0
S01_day4_clean3_20260714,S01,103,103_rest_102,rest,102,0.0,2.4219999999913853,0.0,0
S01_day4_clean3_20260714,S01,104,104_rest_103,rest,103,0.0,1.0470000000059372,0.0,0
S01_day4_clean3_20260714,S01,105,105_rest_104,rest,104,0.0,1.2029999999940628,0.0,0
S01_day4_clean3_20260714,S01,106,106_rest_105,rest,105,0.0,1.1559999999881256,0.0,0
S01_day4_clean3_20260714,S01,107,107_rest_106,rest,106,0.0,1.5779999999940628,0.0,0
S01_day4_clean3_20260714,S01,108,108_rest_107,rest,107,0.0,1.514999999999418,0.0,0
S01_day4_clean3_20260714,S01,109,109_rest_108,rest,108,0.0,1.4689999999973224,0.0,0
S01_day4_clean3_20260714,S01,110,110_rest_109,rest,109,0.0,1.2039999999979045,0.0,0
S01_day4_clean3_20260714,S01,111,111_rest_110,rest,110,0.0,1.25,0.0,0
S01_day4_clean3_20260714,S01,112,112_rest_111,rest,111,0.0,2.4689999999973224,0.0,0
S01_day4_clean3_20260714,S01,113,113_rest_112,rest,112,0.0,2.5310000000026776,0.0,0
S01_day4_clean3_20260714,S01,114,114_rest_113,rest,113,0.0,1.5780000000086147,0.0,0
S01_day4_clean3_20260714,S01,115,115_rest_114,rest,114,0.0,1.2660000000032596,0.0,0
S01_day4_clean3_20260714,S01,116,116_rest_115,rest,115,0.0,0.7970000000059372,0.0,0
S01_day4_clean3_20260714,S01,117,117_rest_116,rest,116,0.0,1.014999999999418,0.0,0
S01_day4_clean3_20260714,S01,118,118_rest_117,rest,117,0.0,1.125,0.0,0
S01_day4_clean3_20260714,S01,119,119_rest_118,rest,118,0.0,0.9370000000053551,0.0,0
S01_day4_clean3_20260714,S01,120,120_rest_119,rest,119,0.0,0.7809999999881256,0.0,0
S01_day4_clean3_20260714,S01,121,121_rest_120,rest,120,0.0,0.7809999999881256,0.0,0
S01_day4_clean3_20260714,S01,122,122_rest_121,rest,121,0.0,1.2969999999913853,0.0,0
S01_day4_clean3_20260714,S01,123,123_rest_122,rest,122,0.0,1.062000000005355,0.0,0
S01_day4_clean3_20260714,S01,124,124_rest_123,rest,123,0.0,1.0470000000059372,0.0,0
S01_day4_clean3_20260714,S01,125,125_rest_124,rest,124,0.0,1.187000000005355,0.0,0
S01_day4_clean3_20260714,S01,126,126_rest_125,rest,125,0.0,1.2029999999940628,0.0,0
S01_day4_clean3_20260714,S01,127,127_rest_126,rest,126,0.0,1.2180000000080327,0.0,0
S01_day4_clean3_20260714,S01,128,128_rest_127,rest,127,0.0,1.0309999999881256,0.0,0
S01_day4_clean3_20260714,S01,129,129_rest_128,rest,128,0.0,0.9850000000005821,0.0,0
S01_day4_clean3_20260714,S01,130,130_rest_129,rest,129,0.0,0.8120000000053551,0.0,0
S01_day4_clean3_20260714,S01,131,131_rest_130,rest,130,0.0,0.7030000000086147,0.0,0
S01_day4_clean3_20260714,S01,132,132_rest_131,rest,131,0.0,0.6410000000032596,0.0,0
S01_day4_clean3_20260714,S01,133,133_rest_132,rest,132,0.0,0.6870000000053551,0.0,0
S01_day4_clean3_20260714,S01,134,134_rest_133,rest,133,0.0,0.6719999999913853,0.0,0
S01_day4_clean3_20260714,S01,135,135_rest_134,rest,134,0.0,0.5780000000086147,0.0,0
S01_day4_clean3_20260714,S01,136,136_rest_135,rest,135,0.0,0.6559999999881256,0.0,0
S01_day4_clean3_20260714,S01,137,137_rest_136,rest,136,0.0,0.875,0.0,0
S01_day4_clean3_20260714,S01,138,138_rest_137,rest,137,0.0,0.7189999999973224,0.0,0
S01_day4_clean3_20260714,S01,139,139_rest_138,rest,138,0.0,0.6560000000026776,0.0,0
S01_day4_clean3_20260714,S01,140,140_rest_139,rest,139,0.0,0.5160000000032596,0.0,0
S01_day4_clean3_20260714,S01,141,141_rest_140,rest,140,0.0,0.9070000000065193,0.0,0
S01_day4_clean3_20260714,S01,142,142_rest_141,rest,141,0.0,0.9210000000020955,0.0,0
S01_day4_clean3_20260714,S01,143,143_rest_142,rest,142,0.0,1.0469999999913853,0.0,0
S01_day4_clean3_20260714,S01,144,144_rest_143,rest,143,0.0,0.8119999999908032,0.0,0
S01_day4_clean3_20260714,S01,145,145_rest_144,rest,144,0.0,1.0310000000026776,0.0,0
S01_day4_clean3_20260714,S01,146,146_rest_145,rest,145,0.0,2.9689999999973224,0.0,0
S01_day4_clean3_20260714,S01,147,147_rest_146,rest,146,0.0,0.75,0.0,0
S01_day4_clean3_20260714,S01,148,148_rest_147,rest,147,0.0,0.11000000000058208,0.0,0
S01_day4_clean3_20260714,S01,149,149_rest_148,rest,148,0.0,0.7810000000026776,0.0,0
S01_day4_clean3_20260714,S01,150,150_rest_149,rest,149,0.0,0.7339999999967404,0.0,0
S01_day4_clean3_20260714,S01,151,151_rest_150,rest,150,0.0,0.5779999999940628,0.0,0
S01_day4_clean3_20260714,S01,152,152_rest_151,rest,151,0.0,0.125,0.0,0
S01_day4_clean3_20260714,S01,153,153_rest_152,rest,152,0.0,0.13999999999941792,0.0,0
S01_day4_clean3_20260714,S01,154,154_rest_153,rest,153,0.0,0.6100000000005821,0.0,0
S01_day4_clean3_20260714,S01,155,155_rest_154,rest,154,0.0,0.5779999999940628,0.0,0
S01_day4_clean3_20260714,S01,156,156_rest_155,rest,155,0.0,0.48399999999674037,0.0,0
S01_day4_clean3_20260714,S01,157,157_rest_156,rest,156,0.0,0.5160000000032596,0.0,0
S01_day4_clean3_20260714,S01,158,158_rest_157,rest,157,0.0,0.5149999999994179,0.0,0
S01_day4_clean3_20260714,S01,159,159_rest_158,rest,158,0.0,0.46800000000803266,0.0,0
S01_day4_clean3_20260714,S01,160,160_rest_159,rest,159,0.0,0.5159999999887077,0.0,0
S01_day4_clean3_20260714,S01,161,161_rest_160,rest,160,0.0,0.4370000000053551,0.0,0
S01_day4_clean3_20260714,S01,162,162_rest_161,rest,161,0.0,0.5779999999940628,0.0,0
S01_day4_clean3_20260714,S01,163,163_rest_162,rest,162,0.0,0.8429999999934807,0.0,0
S01_day4_clean3_20260714,S01,164,164_rest_163,rest,163,0.0,1.0310000000026776,0.0,0
S01_day4_clean3_20260714,S01,165,165_rest_164,rest,164,0.0,1.0,0.0,0
S01_day4_clean3_20260714,S01,166,166_rest_165,rest,165,0.0,0.6720000000059372,0.0,0
S01_day4_clean3_20260714,S01,167,167_rest_166,rest,166,0.0,1.125,0.0,0
S01_day4_clean3_20260714,S01,168,168_rest_167,rest,167,0.0,1.4539999999979045,0.0,0
S01_day4_clean3_20260714,S01,169,169_rest_168,rest,168,0.0,1.6569999999919673,0.0,0
S01_day4_clean3_20260714,S01,170,170_rest_169,rest,169,0.0,1.1720000000059372,0.0,0
S01_day4_clean3_20260714,S01,171,171_rest_170,rest,170,0.0,1.4689999999973224,0.0,0
S01_day4_clean3_20260714,S01,172,172_rest_171,rest,171,0.0,1.5,0.0,0
S01_day4_clean3_20260714,S01,173,173_rest_172,rest,172,0.0,1.75,0.0,0
S01_day4_clean3_20260714,S01,174,174_rest_173,rest,173,0.0,1.0619999999908032,0.0,0
S01_day4_clean3_20260714,S01,175,175_rest_174,rest,174,0.0,1.0630000000091968,0.0,0
S01_day4_clean3_20260714,S01,176,176_rest_175,rest,175,0.0,1.0470000000059372,0.0,0
S01_day4_clean3_20260714,S01,177,177_rest_176,rest,176,0.0,1.2030000000086147,0.0,0
S01_day4_clean3_20260714,S01,178,178_rest_177,rest,177,0.0,1.187000000005355,0.0,0
S01_day4_clean3_20260714,S01,179,179_rest_178,rest,178,0.0,1.1089999999967404,0.0,0
S01_day4_clean3_20260714,S01,180,180_rest_179,rest,179,0.0,1.0159999999887077,0.0,0
S01_day4_clean3_20260714,S01,181,181_rest_180,rest,180,0.0,0.8910000000032596,0.0,0
S01_day4_clean3_20260714,S01,182,182_rest_181,rest,181,0.0,1.0,0.0,0
S01_day4_clean3_20260714,S01,183,183_rest_182,rest,182,0.0,0.6560000000026776,0.0,0
S01_day4_clean3_20260714,S01,184,184_rest_183,rest,183,0.0,0.9530000000086147,0.0,0
S01_day4_clean3_20260714,S01,185,185_rest_184,rest,184,0.0,1.0780000000086147,0.0,0
S01_day4_clean3_20260714,S01,186,186_rest_185,rest,185,0.0,2.4689999999973224,0.0,0
S01_day4_clean3_20260714,S01,187,187_rest_186,rest,186,0.0,1.7970000000059372,0.0,0
S01_day4_clean3_20260714,S01,188,188_rest_187,rest,187,0.0,1.2660000000032596,0.0,0
S01_day4_clean3_20260714,S01,189,189_rest_188,rest,188,0.0,1.5470000000059372,0.0,0
S01_day4_clean3_20260714,S01,190,190_rest_189,rest,189,0.0,1.1720000000059372,0.0,0
S01_day4_clean3_20260714,S01,191,191_rest_190,rest,190,0.0,1.2809999999881256,0.0,0
S01_day4_clean3_20260714,S01,192,192_rest_191,rest,191,0.0,1.125,0.0,0
S01_day4_clean3_20260714,S01,193,193_rest_192,rest,192,0.0,1.1409999999887077,0.0,0
S01_day4_clean3_20260714,S01,194,194_rest_193,rest,193,0.0,0.1870000000053551,0.0,0
S01_day4_clean3_20260714,S01,195,195_rest_194,rest,194,0.0,0.875,0.0,0
S01_day4_clean3_20260714,S01,196,196_rest_195,rest,195,0.0,0.9220000000059372,0.0,0
S01_day4_clean3_20260714,S01,197,197_rest_196,rest,196,0.0,0.8600000000005821,0.0,0
S01_day4_clean3_20260714,S01,198,198_rest_197,rest,197,0.0,0.7810000000026776,0.0,0
S01_day4_clean3_20260714,S01,199,199_rest_198,rest,198,0.0,0.6879999999946449,0.0,0
S01_day4_clean3_20260714,S01,200,200_rest_199,rest,199,0.0,0.5929999999934807,0.0,0
S01_day4_clean3_20260714,S01,201,201_rest_200,rest,200,0.0,0.8589999999967404,0.0,0
S01_day4_clean3_20260714,S01,202,202_rest_201,rest,201,0.0,0.21899999999732245,0.0,0
S01_day4_clean3_20260714,S01,203,203_rest_202,rest,202,0.0,0.7029999999940628,0.0,0
S01_day4_clean3_20260714,S01,204,204_rest_203,rest,203,0.0,0.9220000000059372,0.0,0
S01_day4_clean3_20260714,S01,205,205_rest_204,rest,204,0.0,0.7030000000086147,0.0,0
S01_day4_clean3_20260714,S01,206,206_rest_205,rest,205,0.0,0.6100000000005821,0.0,0
S01_day4_clean3_20260714,S01,207,207_rest_206,rest,206,0.0,0.5,0.0,0
S01_day4_clean3_20260714,S01,208,208_rest_207,rest,207,0.0,0.48399999999674037,0.0,0
S01_day4_clean3_20260714,S01,209,209_rest_208,rest,208,0.0,0.5320000000065193,0.0,0
S01_day4_clean3_20260714,S01,210,210_rest_209,rest,209,0.0,0.5149999999994179,0.0,0
S01_day4_clean3_20260714,S01,211,211_rest_210,rest,210,0.0,0.4370000000053551,0.0,0
S01_day4_clean3_20260714,S01,212,212_rest_211,rest,211,0.0,0.9679999999934807,0.0,0
S01_day4_clean3_20260714,S01,213,213_rest_212,rest,212,0.0,0.5310000000026776,0.0,0
S01_day4_clean3_20260714,S01,214,214_rest_213,rest,213,0.0,0.5310000000026776,0.0,0
S01_day4_clean3_20260714,S01,215,215_rest_214,rest,214,0.0,0.4210000000020955,0.0,0
S01_day4_clean3_20260714,S01,216,216_rest_215,rest,215,0.0,0.45300000000861473,0.0,0
S01_day4_clean3_20260714,S01,217,217_rest_216,rest,216,0.0,0.6719999999913853,0.0,0
S01_day4_clean3_20260714,S01,218,218_rest_217,rest,217,0.0,0.9370000000053551,0.0,0
S01_day4_clean3_20260714,S01,219,219_rest_218,rest,218,0.0,0.8439999999973224,0.0,0
S01_day4_clean3_20260714,S01,220,220_rest_219,rest,219,0.0,0.5309999999881256,0.0,0
S01_day4_clean3_20260714,S01,221,221_rest_220,rest,220,0.0,1.062000000005355,0.0,0
S01_day4_clean3_20260714,S01,222,222_rest_221,rest,221,0.0,0.9850000000005821,0.0,0
S01_day4_clean3_20260714,S01,223,223_rest_222,rest,222,0.0,1.2189999999973224,0.0,0
S01_day4_clean3_20260714,S01,224,224_rest_223,rest,223,0.0,0.9070000000065193,0.0,0
S01_day4_clean3_20260714,S01,225,225_rest_224,rest,224,0.0,0.9220000000059372,0.0,0
S01_day4_clean3_20260714,S01,226,226_rest_225,rest,225,0.0,0.875,0.0,0
S01_day4_clean3_20260714,S01,227,227_rest_226,rest,226,0.0,0.9379999999946449,0.0,0
S01_day4_clean3_20260714,S01,228,228_rest_227,rest,227,0.0,0.8589999999967404,0.0,0
S01_day4_clean3_20260714,S01,229,229_rest_228,rest,228,0.0,0.5789999999979045,0.0,0
S01_day4_clean3_20260714,S01,230,230_rest_229,rest,229,0.0,0.6719999999913853,0.0,0
S01_day4_clean3_20260714,S01,231,231_rest_230,rest,230,0.0,0.5939999999973224,0.0,0
S01_day4_clean3_20260714,S01,232,232_rest_231,rest,231,0.0,0.5149999999994179,0.0,0
S01_day4_clean3_20260714,S01,233,233_rest_232,rest,232,0.0,0.45300000000861473,0.0,0
S01_day4_clean3_20260714,S01,234,234_rest_233,rest,233,0.0,0.3600000000005821,0.0,0
S01_day4_clean3_20260714,S01,235,235_rest_234,rest,234,0.0,0.3899999999994179,0.0,0
S01_day4_clean3_20260714,S01,236,236_rest_235,rest,235,0.0,0.34300000000803266,0.0,0
S01_day4_clean3_20260714,S01,237,237_rest_236,rest,236,0.0,0.5940000000118744,0.0,0
S01_day4_clean3_20260714,S01,238,238_rest_237,rest,237,0.0,0.8899999999994179,0.0,0
S01_day4_clean3_20260714,S01,239,239_rest_238,rest,238,0.0,0.8119999999908032,0.0,0
S01_day4_clean3_20260714,S01,240,240_rest_239,rest,239,0.0,0.625,0.0,0
S01_day4_clean3_20260714,S01,241,241_rest_240,rest,240,0.0,0.6570000000065193,0.0,0
S01_day4_clean3_20260714,S01,242,242_rest_241,rest,241,0.0,0.5780000000086147,0.0,0
S01_day4_clean3_20260714,S01,243,243_rest_242,rest,242,0.0,0.5930000000080327,0.0,0
S01_day4_clean3_20260714,S01,244,244_rest_243,rest,243,0.0,0.1409999999887077,0.0,0
S01_day4_clean3_20260714,S01,245,245_rest_244,rest,244,0.0,0.875,0.0,0
S01_day4_clean3_20260714,S01,246,246_rest_245,rest,245,0.0,0.9690000000118744,0.0,0
S01_day4_clean3_20260714,S01,247,247_rest_246,rest,246,0.0,1.014999999999418,0.0,0
S01_day4_clean3_20260714,S01,248,248_rest_247,rest,247,0.0,1.2659999999887077,0.0,0
S01_day4_clean3_20260714,S01,249,249_rest_248,rest,248,0.0,1.3590000000112923,0.0,0
S01_day4_clean3_20260714,S01,250,250_rest_249,rest,249,0.0,1.125,0.0,0
S01_day4_clean3_20260714,S01,251,251_rest_250,rest,250,0.0,0.9529999999940628,0.0,0
S01_day4_clean3_20260714,S01,252,252_rest_251,rest,251,0.0,0.8129999999946449,0.0,0
S01_day4_clean3_20260714,S01,253,253_rest_252,rest,252,0.0,0.9530000000086147,0.0,0
S01_day4_clean3_20260714,S01,254,254_rest_253,rest,253,0.0,0.8910000000032596,0.0,0
S01_day4_clean3_20260714,S01,255,255_rest_254,rest,254,0.0,0.9530000000086147,0.0,0
S01_day4_clean3_20260714,S01,256,256_rest_255,rest,255,0.0,1.1410000000032596,0.0,0
S01_day4_clean3_20260714,S01,257,257_rest_256,rest,256,0.0,1.0939999999973224,0.0,0
S01_day4_clean3_20260714,S01,258,258_rest_257,rest,257,0.0,1.014999999999418,0.0,0
S01_day4_clean3_20260714,S01,259,259_rest_258,rest,258,0.0,1.125,0.0,0
S01_day4_clean3_20260714,S01,260,260_rest_259,rest,259,0.0,1.1090000000112923,0.0,0
S01_day4_clean3_20260714,S01,261,261_rest_260,rest,260,0.0,1.2970000000059372,0.0,0
S01_day4_clean3_20260714,S01,262,262_rest_261,rest,261,0.0,1.2969999999913853,0.0,0
S01_day4_clean3_20260714,S01,263,263_rest_262,rest,262,0.0,1.0630000000091968,0.0,0
S01_day4_clean3_20260714,S01,264,264_rest_263,rest,263,0.0,1.0939999999973224,0.0,0
S01_day4_clean3_20260714,S01,265,265_rest_264,rest,264,0.0,1.2810000000026776,0.0,0
S01_day4_clean3_20260714,S01,266,266_rest_265,rest,265,0.0,1.25,0.0,0
S01_day4_clean3_20260714,S01,267,267_rest_266,rest,266,0.0,0.9210000000020955,0.0,0
S01_day4_clean3_20260714,S01,268,268_rest_267,rest,267,0.0,1.3439999999973224,0.0,0
S01_day4_clean3_20260714,S01,269,269_rest_268,rest,268,0.0,1.0469999999913853,0.0,0
S01_day4_clean3_20260714,S01,270,270_rest_269,rest,269,0.0,1.0,0.0,0
S01_day4_clean3_20260714,S01,271,271_rest_270,rest,270,0.0,1.0789999999979045,0.0,0
S01_day4_clean3_20260714,S01,272,272_rest_271,rest,271,0.0,0.125,0.0,0
S01_day4_clean3_20260714,S01,273,273_rest_272,rest,272,0.0,1.3289999999979045,0.0,0
S01_day4_clean3_20260714,S01,274,274_rest_273,rest,273,0.0,1.062000000005355,0.0,0
S01_day4_clean3_20260714,S01,275,275_rest_274,rest,274,0.0,1.562999999994645,0.0,0
S01_day4_clean3_20260714,S01,276,276_rest_275,rest,275,0.0,1.187000000005355,0.0,0
S01_day4_clean3_20260714,S01,277,277_rest_276,rest,276,0.0,1.0470000000059372,0.0,0
S01_day4_clean3_20260714,S01,278,278_rest_277,rest,277,0.0,0.9529999999940628,0.0,0
S01_day4_clean3_20260714,S01,279,279_rest_278,rest,278,0.0,1.0930000000080327,0.0,0
S01_day4_clean3_20260714,S01,280,280_rest_279,rest,279,0.0,0.8600000000005821,0.0,0
S01_day4_clean3_20260714,S01,281,281_rest_280,rest,280,0.0,0.8129999999946449,0.0,0
